,TOTAL_EUI
2971,17.193233333333332
2976,3.9231827956989247
2978,11.535694915254238
2980,13.501
2981,18.663846153846155
2982,12.992366666666667
2986,38.48042866666667
2987,28.858260869565218
2989,8.830261538461539
2990,29.037903333333333
2992,12.737619047619047
2993,14.529479797979798
2995,3.8783706081469593
2998,27.17340425531915
3000,7.915676470588235
3002,10.02021505376344
3003,21.28638596491228
3005,8.693235294117647
3006,11.367166666666666
3007,7.345022471910112
3009,13.771354166666667
3010,18.426315555555554
3013,24.886873333333334
3015,5.355513
3016,5.117041666666666
3017,16.551666666666666
3018,45.656995
3020,12.551390666666666
3021,3.3520658536585364
3022,5.9471392405063295
3025,16.74056779661017
3026,13.507949253731343
3027,6.056075
3033,10.538333333333334
3036,23.000363636363637
3037,4.588798507462687
3039,31.09150819672131
3041,14.623927631578947
3045,9.83765625
3046,24.107982142857143
3050,11.5515
3053,49.52926
3055,10.021980769230769
3057,18.110978260869565
3060,10.876066666666667
3067,84.93116279069767
3068,10.230671875
3071,5.539423255813953
3072,17.910611111111113
3074,18.320317647058822
3079,30.901694
3080,1.8360727272727273
3081,18.141815789473686
3082,4.13675
3084,3.2152564102564103
3085,23.04365322580645
3086,8.37034693877551
3088,8.162634042553192
3091,30.596
3093,21.90925
3095,26.336785714285714
3096,15.377357142857143
3097,30.236751898734177
3098,30.55613333333333
3101,10.773222222222222
3102,22.497068181818182
3105,43.42353846153846
3106,10.672038461538461
3114,1.4434375
3117,25.02046153846154
3119,1.5807883333333332
3120,2.757756756756757
3126,11.711862857142858
3128,10.915135135135134
3129,32.87483043478261
3130,6.572642857142857
3131,9.91031746031746
3135,6.4558409090909095
3136,1.791
3138,2.0535483870967743
3139,16.086866666666666
3142,2.2526212765957445
3144,21.166603773584907
3146,11.835909090909091
3147,9.512493827160494
3149,17.34681052631579
3150,9.215735849056603
3152,10.916285714285713
3153,6.351272727272727
3156,16.958297297297296
3157,26.33702840909091
3158,35.1108515625
3159,14.604117647058823
3161,1.846081081081081
3162,7.119617346938775
3163,7.969576923076923
3169,2.8434
3171,20.7748
3173,36.702462
3174,0.6290909090909091
3175,24.281739130434783
3179,22.907669285714285
3180,38.079359090909094
3181,79.44098024691358
3182,12.574943181818181
3183,1.85656
3186,12.951
3187,11.587
3188,10.02953086419753
3189,5.9864375
3190,15.27746
3191,1.7257689655172415
3192,10.93076119402985
3193,14.071033898305085
3195,21.77094736842105
3199,13.741762142857143
3202,17.625635416666668
3204,59.82315463917526
3205,7.140271186440678
3206,20.176538461538463
3210,13.578541666666666
3214,21.2278431372549
3215,32.453740625
3217,19.318363636363635
3218,27.77859793814433
3220,3.488482558139535
3221,5.045714285714285
3222,10.135847826086957
3225,18.058615384615386
3229,9.80910243902439
3230,28.27985333333333
3231,26.257194029850748
3232,18.177176470588236
3236,18.787617391304348
3238,10.561923076923076
3242,11.353218571428572
3243,27.946947692307692
3247,14.699890410958904
3248,4.293786666666667
3249,7.5590625
3252,4.985553846153846
3254,18.695525252525254
3255,19.100509803921568
3257,14.061683673469387
3260,7.470578333333333
3262,9.681396825396826
3267,13.104993150684932
3269,14.470363636363636
3270,12.873333333333333
3272,2.9405
3273,30.7667
3275,10.502692307692307
3276,8.714576271186441
3279,6.048636363636364
3280,12.793181818181818
3282,4.0527037037037035
3283,20.280272
3284,9.55975
3292,22.934055
3296,46.9787037037037
3299,9.255916666666666
3304,18.42625
3305,13.507080357142858
3306,16.087745454545455
3307,18.98
3308,6.1913
3309,9.472804545454546
3312,9.999672131147541
3318,24.50034090909091
3319,13.74015223880597
3320,25.250249333333333
3322,31.127
3323,9.675237288135593
3324,11.17489344262295
3325,9.689142857142857
3326,42.09520307692308
3327,4.5757352941176475
3330,14.092653333333333
3331,14.28733
3333,6.5905
3334,30.200945
3336,18.399479452054795
3337,12.621714756570487
3338,1.225877551020408
3340,17.362815384615384
3343,31.314153846153847
3344,11.724029850746268
3345,116.56762962962964
3346,2.9032
3347,6.655054545454545
3349,13.350208333333333
3350,10.987777777777778
3354,12.989627692307693
3356,13.658
3357,22.266327272727274
3365,31.783555555555555
3366,9.939821203575928
3368,6.36
3369,15.529938775510205
3371,4.796
3372,6.7763014084507045
3376,26.731872340425532
3378,7.537298969072165
3379,13.471428571428572
3382,20.851298076923076
3385,2.945858585858586
3389,3.8080416666666665
3391,16.614814814814814
3397,56.3252
3398,1.5657560975609757
3401,25.189884210526316
3404,5.346723684210526
3405,13.8815
3406,6.72284
3411,17.60105376344086
3412,25.25594
3413,40.36
3415,12.140202127659574
3416,16.749175
3417,18.518283018867926
3418,13.863566666666667
3419,30.144833333333334
3422,13.867111111111111
3423,10.446923076923078
3426,1.4126714285714286
3427,30.2589775
3428,21.759298507462688
3431,11.22114406779661
3432,40.99063829787234
3433,24.96230508474576
3434,16.966703703703704
3435,9.11127536231884
3436,8.151
3437,2.1440740740740742
3438,94.732
3439,82.24358974358974
3447,45.48692
3448,17.416886363636365
3449,0.14042
3455,2.462
3456,2.24128813559322
3460,3.601785714285714
3462,12.50741935483871
3463,0.6316
3466,47.26790625
3468,41.43579076923077
3471,23.236966666666667
3472,17.643275862068965
3473,10.806346153846153
3474,8.49153448275862
3476,63.35318181818182
3477,0.04052
3478,13.409857142857144
3480,4.905333333333333
3482,8.604320652173913
3483,26.989745
3484,4.33078431372549
3486,17.936372093023255
3488,13.356318181818182
3491,23.200285714285716
3494,3.0191208791208792
3497,10.095125
3498,41.702714285714286
3499,1.1632
3500,8.124761904761904
3502,9.403462686567163
3506,3.682112676056338
3510,17.531893617021275
3511,21.9763
3513,6.14448275862069
3516,14.639478260869565
3525,3.3995
3526,11.4387
3527,99.1025
3530,26.474
3531,6.94044
3532,21.475061728395062
3534,17.334116666666667
3536,11.14061855670103
3537,32.80209677419355
3543,7.54175
3546,20.640528301886793
3549,23.823510204081632
3552,12.503661971830986
3557,25.676666666666666
3558,34.172105
3559,14.803076923076922
3560,42.26122921348315
3562,24.716973333333332
3564,26.37104761904762
3565,11.827196428571428
3568,16.201373333333333
3573,15.100042857142856
3575,0.4965
3576,20.021736842105263
3577,12.319325301204819
3581,12.155322033898305
3585,32.19395111111111
3587,16.291182222222222
3588,19.4635
3589,2.8474285714285714
3590,30.014702702702703
3595,18.56775642857143
3596,41.89384857142857
3597,14.472295454545455
3598,32.452778787878785
3600,5.423571428571429
3601,37.420825
3606,2.306857142857143
3607,37.90222222222222
3608,16.66607441860465
3610,11.638112723774553
3611,22.35457142857143
3612,17.0106091954023
3617,7.8969
3619,15.933157894736842
3621,13.677720588235294
3622,5.903845
3623,11.15536883116883
3624,17.289253333333335
3625,9.750133333333334
3626,16.07743
3628,12.714323529411764
3632,12.053333333333333
3634,24.10525842696629
3635,8.20449
3636,10.043264705882352
3638,4.4742125
3639,16.25710769230769
3641,15.919246153846155
3642,25.31643076923077
3643,17.94923076923077
3645,11.342
3647,16.141636363636362
3649,15.90799358974359
3652,8.612307692307692
3653,9.915144230769231
3658,14.120454545454546
3662,10.20595
3663,3.8460869565217393
3664,27.0047
3665,20.329045
3666,15.429941176470589
3668,29.22945
3669,19.3461
3670,2.01475
3671,45.16537837837838
3674,8.24195238095238
3677,21.366
3679,11.042478260869565
3680,28.2785625
3681,3.259565789473684
3685,16.416132075471698
3687,22.537164556962026
3688,22.112944186046512
3690,11.1227
3691,14.119555217791289
3692,33.32814761904762
3693,31.313191489361703
3694,14.77997191011236
3695,8.015416666666667
3696,38.31046666666666
3698,23.0394
3700,4.358148148148148
3703,6.467736842105263
3704,2.7884
3705,15.38884375
3709,2.5908
3710,39.7437756097561
3711,24.076119298245615
3715,8.516823333333333
3717,4.293418604651163
3720,21.5205
3721,15.171405714285715
3722,4.285969565217392
3724,23.197636363636363
3725,6.2375342465753425
3726,10.391359649122807
3729,3.3260275862068966
3730,4.508823529411765
3732,5.033977142857143
3733,11.254
3734,3.585384615384615
3736,12.713453333333334
3738,13.12318625
3739,17.29039
3741,12.897943661971832
3743,21.348222891566266
3745,14.536235849056604
3748,31.0609675
3750,6.42325
3751,9.08316
3752,16.016
3754,28.759206896551724
3755,16.546264537354627
3756,10.9068
3757,27.654740259740258
3759,22.485347368421053
3760,11.877027027027028
3764,9.30809090909091
3766,4.046857142857143
3769,2.5993839285714286
3771,15.913730158730159
3773,14.815
3780,10.334222222222222
3781,11.89298125
3785,6.084561403508772
3789,24.51010759493671
3791,3.7408852459016395
3793,11.310837662337663
3794,8.684533333333333
3795,33.651826923076925
3801,14.445757575757575
3802,33.400694736842105
3803,43.759487640449436
3804,7.080166666666667
3805,13.276157303370786
3806,12.216779661016949
3808,17.3257578125
3810,3.3117
3812,28.807924528301886
3815,4.51625
3817,32.567880714285714
3821,16.94475027624862
3823,14.074571428571428
3831,10.109817857142858
3838,16.576931034482758
3842,8.62444193548387
3845,16.84033953488372
3847,25.333307333333334
3850,0.3511375
3851,6.026666666666666
3852,4.666373626373626
3853,12.341014285714285
3855,5.234149253731343
3856,21.2359375
3857,3.8370087719298245
3859,6.145060869565217
3860,11.412898666666667
3861,33.843024657534244
3864,1.103846153846154
3865,5.911935483870968
3867,34.37621285714286
3869,8.887627906976745
3870,6.15886301369863
3872,1.518
3876,9.284857142857144
3877,4.87099875
3878,5.009044776119403
3880,10.463878787878787
3881,10.933704132591735
3883,10.981411764705882
3885,12.634984126984127
3888,3.149
3890,14.321613333333334
3892,2.7862
3894,30.292211428571427
3895,7.366655172413793
3899,9.57818
3905,38.953650793650795
3907,9.588724675324675
3908,32.07377857142857
3910,5.8078529411764706
3911,14.598122222222223
3913,16.099072142857143
3914,4.159666666666666
3915,58.082708333333336
3917,27.786634146341463
3918,11.3711884057971
3921,6.306255
3924,18.79478260869565
3925,5.487916666666667
3926,17.57373181818182
3928,15.274776119402985
3929,18.07125
3932,16.7111
3933,8.015490909090909
3938,11.238793103448275
3940,8.207333333333333
3942,29.334195
3943,4.434533333333333
3944,43.64809782608695
3947,36.08096153846154
3948,5.961157894736842
3949,33.956875
3951,2.281586956521739
3953,2.747706896551724
3958,19.50977272727273
3968,7.77375
3972,9.727105263157895
3973,9.729875
3977,4.2695454545454545
3979,19.65895
3981,7.986030303030303
3982,22.826926470588234
3983,25.368027173913042
3984,14.99279503602482
3985,14.304833333333333
3988,10.10546
3989,20.289617391304347
3991,4.101016129032258
3993,19.339161
3997,3.214777777777778
3998,8.805576923076924
3999,0.5087586206896552
4001,12.78125
4005,10.600238095238096
4007,35.679124050632915
4009,13.291331428571429
4010,7.573805
4012,2.9472
4014,7.1290233333333335
4018,44.278301886792455
4019,14.153927083333333
4021,12.765708333333333
4023,18.57854516129032
4024,11.771101694915254
4027,24.4765
4031,0.23897435897435898
4032,7.334666666666666
4033,18.538
4034,34.36509090909091
4037,15.68419512195122
4038,23.52773913043478
4044,4.94805
4045,47.643
4048,5.297905
4049,16.542466666666666
4050,12.642
4051,12.441096774193548
4052,11.935253731343284
4053,15.740113636363636
4054,12.83746835443038
4056,65.28565428571429
4057,26.68585
4060,11.176023571428571
4061,11.1943125
4063,6.56925
4065,21.325970666666667
4066,10.974820895522388
4067,36.11653333333334
4069,20.27068285714286
4070,45.62814242424243
4071,3.195464285714286
4072,8.309363636363637
4079,4.006551020408163
4080,17.881865384615384
4081,3.7276875
4083,9.98084090909091
4084,9.149873134328358
4088,19.5985
4089,9.959375
4090,21.936356818181817
4098,9.428527906976743
4100,11.424035
4104,1.4498208955223881
4107,15.202534615384616
4109,13.09741573033708
4110,53.2698
4112,3.3838181818181816
4114,3.1778526315789475
4117,4.6309433962264155
4119,40.01545
4120,29.95542857142857
4122,20.11035
4123,2.66872
4130,10.015166666666667
4131,8.628863636363636
4132,19.540509
4133,26.08074285714286
4134,8.056509615384615
4138,19.89858
4141,5.182725806451613
4143,35.119371794871796
4145,11.20834375
4146,14.134071428571428
4149,16.491217391304346
4152,25.780533333333334
4153,24.622216216216216
4156,47.33101612903226
4158,8.563028571428571
4161,8.38875
4162,1.6021
4163,12.06271186440678
4164,31.85704
4167,16.198501886792453
4168,1.0527704545454546
4170,27.241154285714284
4172,4.727421428571429
4173,9.01
4176,9.328367741935484
4179,38.521301204819274
4180,10.845573333333334
4181,4.433658536585366
4182,10.166966101694916
4184,59.846694339622644
4187,8.67405
4188,5.08416
4189,8.284736842105263
4191,18.7352
4195,13.68334
4199,24.656095238095237
4200,29.80993023255814
4203,51.68443571428571
4204,43.844093
4205,10.73927397260274
4206,13.926063157894736
4207,74.3896103896104
4208,15.722625
4210,1.11075
4211,24.202703333333332
4215,10.580855
4216,28.724074074074075
4217,27.122730909090908
4219,5.220541666666667
4220,14.330333333333334
4221,30.751041666666666
4222,11.9981
4224,6.5696666666666665
4227,40.02367741935484
4228,13.589587333333334
4230,14.358752542372882
4231,14.180541176470589
4234,11.6234375
4238,32.612418181818185
4239,24.26579104477612
4241,3.207
4243,11.862070967741936
4245,29.3988
4247,5.056425925925926
4248,33.1542225
4250,15.3010078125
4251,24.50674418604651
4252,18.703544303797468
4254,5.813645161290323
4255,65.35097142857143
4257,8.7752
4259,111.25057142857143
4261,11.252202531645569
4264,22.78425
4267,8.67636
4271,1.1377254901960785
4272,42.41422857142857
4274,14.775854545454546
4277,4.135376923076923
4282,12.888926315789474
4283,21.47410483870968
4285,23.0035
4287,3.897671604938272
4288,5.812530120481927
4291,26.887742372881355
4292,31.512234285714285
4293,7.5770875
4294,34.78592592592592
4296,4.618636363636363
4298,10.21132
4299,52.35466666666667
4300,24.18154909090909
4301,23.374666666666666
4305,6.57510843373494
4306,5.960037974683544
4310,2.9053
4311,18.58130612244898
4312,23.668181818181818
4314,45.892157857142855
4317,38.23223125
4318,22.35958181818182
4319,2.4114545454545455
4320,11.272188732394365
4321,7.450544303797469
4325,6.750628571428572
4329,15.29061052631579
4335,17.405361428571428
4337,29.157619047619047
4339,37.302983720930236
4340,16.1828
4341,15.431338983050848
4343,16.184143333333335
4344,20.43585
4345,25.82715125
4346,5.738627551020408
4351,0.0
4353,29.020193333333335
4354,24.213803921568626
4355,10.944641025641026
4360,42.821717142857146
4361,21.05617
4363,3.2375280898876406
4365,13.234255319148936
4367,15.569813559322034
4370,7.928746753246753
4371,28.976354166666667
4373,16.829194736842105
4376,25.417373134328358
4379,18.399686274509804
4381,4.324166666666667
4383,14.619673469387756
4385,14.33477868852459
4390,30.8196875
4391,4.98096
4397,2.4268059701492537
4399,56.92676923076923
4407,4.228973584905661
4410,30.33491666666667
4411,1.81575
4415,13.171854545454545
4418,29.0221511627907
4420,1.4355036144578313
4421,24.820847058823528
4423,5.3509375
4425,0.6716
4427,2.3261
4430,29.74710875
4433,13.380876712328767
4434,25.9116338028169
4435,8.555172413793104
4438,3.42025
4439,16.75526976744186
4440,19.37227777777778
4443,24.532857142857143
4444,36.11093548387097
4445,13.404833333333332
4447,20.058177142857144
4450,19.021049122807018
4453,6.352622222222222
4454,34.16776388888889
4455,22.07601818181818
4456,25.5715
4457,37.264988
4458,21.929915789473686
4459,1.6372
4462,3.848625
4463,7.109166666666667
4468,17.179166666666667
4470,40.3653125
4472,15.556561333333333
4473,25.68275142857143
4475,41.901714285714284
4482,10.466197183098592
4484,0.58696
4485,5.436901408450704
4486,5.6091410256410255
4488,22.156072463768115
4490,3.8961176470588237
4492,11.193098039215686
4493,6.436954545454546
4497,1.0088
4498,9.558717948717948
4499,12.84
4500,44.85437049180328
4505,12.5264
4508,9.400833333333333
4509,7.437335051546392
4510,5.683829787234043
4513,5.7364556962025315
4514,17.810142857142857
4515,41.516875
4519,41.551229285714285
4520,5.1321875
4522,6.765752173913043
4525,18.56778588235294
4527,10.15013559322034
4532,9.893009615384615
4538,5.99556
4539,34.033426666666664
4541,33.2275
4546,11.486653658536586
4552,53.60690888888889
4558,7.525903846153846
4560,7.074145161290323
4561,8.376872093023255
4562,16.056454545454546
4565,1.647
4566,32.73420289855073
4568,17.877147540983607
4572,14.98125
4573,2.3060666666666667
4574,8.319875
4576,10.274835443037974
4577,6.222747142857143
4581,22.433304347826088
4585,13.987180327868852
4586,25.02493220338983
4587,7.7316
4588,30.30582857142857
4589,54.68642857142857
4592,4.2044
4594,15.594421428571428
4596,22.411142857142856
4597,13.645914285714285
4601,18.103528
4604,13.518060240963855
4605,11.42147875
4607,16.390944444444443
4609,6.678971014492753
4612,0.7663913043478261
4617,7.1
4619,13.335421875
4620,4.860515625
4621,22.667
4624,22.30942261904762
4625,9.239210526315789
4626,4.3116666666666665
4627,95.10671428571429
4628,9.823571428571428
4630,8.7002
4632,29.307016304347826
4634,17.01753846153846
4635,30.1618
4637,2.6344615384615384
4639,35.886704918032784
4640,12.885714285714286
4641,14.813888888888888
4646,29.051714285714286
4648,16.993846153846153
4655,0.9320170454545454
4656,14.537391304347826
4657,33.39205882352941
4658,20.885
4660,20.52623
4662,13.66148148148148
4663,9.161222222222221
4665,10.137011904761906
4666,34.175207692307694
4669,4.7491
4670,29.536
4671,11.120185185185186
4674,2.88278125
4675,59.5012
4677,5.6453255813953485
4678,46.30875
4679,19.6908
4683,4.999586206896551
4686,16.659142857142857
4688,6.479901234567901
4691,18.231
4695,7.464806451612903
4697,15.016673076923077
4698,26.27126582278481
4700,31.599267469879518
4702,15.5669
4703,4.937266666666667
4704,23.293551470588234
4708,64.61855066666666
4709,17.860232558139536
4712,6.8292
4713,27.878490566037737
4715,15.254813186813188
4716,6.114863636363636
4717,9.692368421052631
4719,6.96375
4722,10.98046511627907
4726,9.848290322580645
4727,10.518956521739131
4730,3.3952875
4734,7.211578947368421
4735,142.33331896551724
4736,41.70648571428571
4738,2.186125
4740,11.390396825396826
4742,7.5179833333333335
4744,18.158918918918918
4745,3.7096136363636365
4750,10.526875
4752,41.02353623188406
4753,3.9531929824561405
4755,17.158247311827957
4756,36.9425
4757,10.278930555555556
4759,24.75230985915493
4761,3.73396875
4762,8.958064516129033
4763,8.42
4764,16.7286125
4765,55.85981720430107
4767,16.63779375
4771,9.165833333333333
4772,21.48139705882353
4775,18.633125
4776,1.1410257731958764
4777,23.55275
4781,3.185875
4783,13.278285714285714
4784,8.783272727272728
4786,22.52060975609756
4787,10.184417910447761
4789,4.2128703703703705
4790,9.021565625
4796,4.555348275862069
4799,6.1985801419858015
4800,23.325876712328768
4801,12.300857142857144
4802,12.85795652173913
4807,5.7624
4808,13.706696629213484
4809,20.8254358974359
4810,12.935256410256411
4813,10.276093023255815
4814,6.726428571428571
4816,37.95848979591837
4817,11.404358208955223
4818,35.46985294117647
4819,5.451884615384615
4820,17.517766666666667
4822,12.809642857142856
4823,17.374725
4824,3.201
4826,2.457373737373737
4828,8.731953846153846
4834,12.204229729729729
4835,11.176986301369864
4840,18.869236363636364
4841,10.206370731707317
4842,2.3565252525252527
4846,13.64390909090909
4847,28.8554525
4848,37.88033333333333
4849,8.110186274509804
4859,3.323529411764706
4861,62.60209090909091
4862,23.783252631578947
4864,7.168059701492537
4866,44.65398076923077
4867,9.395734375
4868,17.936953488372094
4869,16.921982352941175
4870,19.438621739130436
4872,11.824873170731708
4873,6.47
4874,7.095742857142858
4875,9.483714285714285
4877,3.956
4878,26.30009090909091
4879,18.906929032258063
4880,19.466409090909092
4881,15.0296
4882,31.662397674418603
4886,15.329466666666667
4888,25.93876288659794
4890,14.51518918918919
4896,21.96511111111111
4897,8.837428571428571
4898,0.9334372093023255
4899,21.853247619047618
4900,3.4343939393939396
4901,2.743529411764706
4902,5.607411111111111
4905,17.269178082191782
4906,8.0904
4908,10.416338028169013
4910,23.58515
4915,18.832408602150537
4916,19.351959595959595
4917,0.7732653061224489
4918,12.719558139534884
4919,7.03771568627451
4924,22.9196
4925,9.913684210526316
4927,39.12958795180723
4933,12.201202380952381
4935,44.773538461538465
4937,10.34773076923077
4940,5.595755102040816
4941,4.977842696629214
4942,23.17149152542373
4943,2.8726666666666665
4945,13.23974193548387
4946,24.826805
4947,3.108966666666667
4951,25.96579
4952,17.332065573770493
4955,26.14064155844156
4956,1.777
4960,15.38352688172043
4965,13.728763636363636
4967,27.334966666666666
4968,13.44139024390244
4973,5.425191011235955
4974,27.78556857142857
4975,2.12625
4977,19.69934117647059
4979,6.4284
4980,3.7525625
4981,11.491821428571429
4982,15.1407
4983,7.541764705882353
4984,1.7762941176470588
4988,21.178935
4992,1.7863928571428571
4993,5.629428571428571
4994,15.855375
4996,16.181941176470588
5002,12.487783783783783
5006,9.654964705882353
5011,21.808941176470586
5012,9.978529411764706
5013,6.907432989690721
5014,24.5956
5017,32.82957666666667
5018,11.081818181818182
5019,29.472268292682926
5021,46.66555555555556
5022,15.84832142857143
5024,24.734909803921568
5025,23.330065
5029,21.187964788732394
5030,4.01294
5031,8.71825
5032,2.410858914108589
5034,24.81552142857143
5035,13.900862318840579
5037,5.690625
5038,10.052382608695652
5040,3.5894
5042,24.095306122448978
5046,29.5889
5050,12.797
5051,3.5159230769230767
5052,12.573961538461539
5055,5.904730158730159
5058,44.46238150473981
5060,8.2575
5061,35.553782608695656
5062,3.551686274509804
5065,3.6624444444444446
5067,6.300095890410959
5069,21.9755625
5071,21.245714285714286
5072,13.603409090909091
5074,2.0053488372093025
5075,25.83662375
5076,6.8741666666666665
5077,24.8788625
5078,4.47455
5081,6.056637362637363
5082,12.381333333333334
5085,13.096060606060606
5087,9.47217741935484
5090,8.737560975609757
5097,17.303567708333333
5098,39.225833333333334
5100,36.54505263157895
5101,16.80867605633803
5102,7.814033333333334
5103,5.556220930232558
5105,12.968425
5106,7.632692307692308
5108,9.897492307692307
5111,30.41870294117647
5115,9.869308333333333
5117,21.387186170212765
5118,6.312
5119,9.87103896103896
5121,2.682758620689655
5123,5.88645
5126,9.402649285714286
5128,9.134626865671642
5129,1.972
5130,14.392
5131,6.581348314606742
5134,29.55227142857143
5135,12.64310606060606
5141,35.52212121212121
5142,6.4588214285714285
5145,4.683656862745098
5146,14.031263157894736
5148,25.220959459459458
5152,8.414814634146342
5158,19.187103448275863
5159,18.531305970149255
5161,15.528146666666666
5163,12.937052631578947
5164,8.54804081632653
5166,2.1730612244897958
5167,13.653174285714286
5168,31.63572
5169,4.922571428571429
5173,16.210440860215055
5175,37.13077777777778
5180,19.31664
5181,29.68479333333333
5182,5.321071428571429
5183,16.530375384615386
5189,5.291162790697674
5191,13.672765957446808
5192,2.324
5193,14.92902
5196,10.105333333333334
5198,27.385614864864866
5201,6.440057971014493
5203,25.764846666666667
5207,22.861966666666667
5213,53.806408450704225
5216,6.1153494232528836
5219,11.610535714285714
5220,7.371648648648649
5221,7.443428571428571
5223,14.894141414141414
5230,1.6649795918367347
5232,1.3395
5233,3.42
5234,1.3871489361702127
5235,14.474947
5236,18.2635
5239,18.796115294117648
5246,8.898434782608696
5247,5.2055
5249,10.434193548387096
5253,7.026179333333333
5254,22.74457
5255,46.79147118644068
5256,12.267729333333333
5257,3.189101694915254
5261,19.444068965517243
5262,17.8047
5264,4.958125
5265,5.9121
5266,26.056323529411763
5267,11.188
5269,13.695378048780487
5271,11.483063492063492
5272,7.128888888888889
5273,14.6533
5274,16.840875
5275,5.324775
5276,11.559490566037736
5277,6.505075
5279,19.70716
5280,18.91422222222222
5282,12.99
5286,7.020195121951219
5287,11.495405128205128
5290,14.399866666666666
5292,11.858388571428572
5293,3.9304
5294,5.127759036144578
5295,27.82168857142857
5300,14.675770114942528
5301,12.323036231884059
5302,53.1953488372093
5303,9.994935064935065
5304,6.459305555555556
5305,45.41479183673469
5308,11.4368
5309,29.75588235294118
5311,38.4797325
5312,4.815396825396825
5313,8.118068333333333
5315,10.3104
5316,14.050476190476191
5317,17.49675
5322,21.47961038961039
5324,20.08792156862745
5326,29.534588333333332
5327,11.863733333333334
5328,13.495072727272728
5331,37.202450909090906
5332,8.193775
5334,18.36867073170732
5337,2.756066666666667
5339,7.703526315789474
5340,51.27262686567164
5342,17.261767441860464
5343,3.8535063829787233
5344,27.498751333333335
5345,8.857189189189189
5346,23.36287692307692
5347,16.177435
5348,8.803820895522389
5350,23.646223214285715
5352,60.19566666666667
5353,5.7960416666666665
5355,3.113
5357,6.955626373626374
5359,15.017154411764706
5360,12.409767272727272
5363,27.544983606557377
5364,9.961358974358975
5369,3.3331285714285714
5370,16.269561643835615
5371,5.354126984126984
5372,53.64427166666667
5374,2.7238828125
5375,20.006857142857143
5379,6.664350714285714
5380,20.27484
5381,29.28462686567164
5382,2.070218181818182
5383,11.554594202898551
5384,19.83472727272727
5387,23.107579545454545
5388,3.0765777777777776
5391,2.3808333333333334
5393,10.959118181818182
5394,8.346447058823529
5395,17.77460307692308
5396,10.010854545454546
5401,15.503744578313253
5406,15.015
5409,4.928828571428571
5410,16.076
5412,92.00871875
5413,11.991555555555555
5414,3.4706
5415,16.382575
5416,15.760416
5417,11.30824
5418,5.554
5419,20.574670588235293
5422,26.68974
5424,32.23314785714286
5426,47.696886666666664
5427,8.002725
5434,8.769311475409836
5435,11.30075
5437,45.282228260869566
5440,15.279506944444444
5442,22.855
5443,47.89433928571429
5447,45.38149818181818
5448,24.213732558139537
5451,9.809666666666667
5452,2.9421960784313725
5454,12.996222222222222
5456,7.810716049382716
5457,19.501724982750172
5458,14.871734848484849
5460,13.796666666666667
5461,12.790625
5462,2.6172025316455696
5464,13.136223214285714
5465,14.406155813953488
5466,41.272
5469,15.774351351351351
5471,21.56234
5473,7.3218
5474,14.706317073170732
5476,28.064583333333335
5479,8.52590909090909
5484,11.1684
5486,5.3985
5488,19.515790625
5489,10.364
5495,19.862397590361446
5496,15.35856
5499,11.334333333333333
5502,129.88204
5504,4.239294117647058
5505,40.51756696486607
5506,24.55504
5507,4.222285714285714
5509,18.82175833333333
5510,2.008
5511,30.266172307692308
5517,12.44869375
5519,22.640216666666667
5520,1.9043833333333333
5521,10.274746031746032
5522,26.380691428571428
5523,20.773454545454545
5524,4.125882352941177
5525,20.650344303797468
5528,6.6387857142857145
5529,0.6604346153846153
5533,34.252186046511625
5535,13.629365
5536,20.179263157894738
5539,15.581333333333333
5541,28.91320754716981
5545,79.48129629629629
5548,21.607756097560976
5551,11.339980666666667
5553,25.28192307692308
5555,6.83158
5558,4.3936065573770495
5559,7.831685393258427
5560,36.92181818181818
5564,25.00389142857143
5565,9.718260869565217
5566,48.38635714285714
5570,16.119473684210526
5571,19.958447333333332
5573,22.944446153846155
5575,29.326893333333334
5576,9.966833333333334
5577,17.443125
5579,13.535558571428572
5584,39.32383166666666
5585,39.12158695652174
5587,5.24971875
5589,15.802
5592,3.2125625
5594,2.214326530612245
5595,4.8036666666666665
5605,45.12863636363636
5609,7.100681818181818
5610,16.50628431372549
5615,19.346719354838708
5617,20.6807475
5618,15.679948979591837
5622,8.462843373493977
5623,3.420356164383562
5624,4.07456
5625,36.903735294117645
5626,10.60985593220339
5628,8.093246753246753
5629,7.558693023255814
5632,23.041868965517242
5633,15.21206
5640,97.12307753844924
5642,1.3196555555555556
5643,43.30709693877551
5645,14.156173913043478
5646,3.0774814814814815
5649,9.3525
5658,39.126141304347826
5659,19.758426086956522
5660,8.683742424242425
5669,22.289180327868852
5672,8.4479
5675,9.89175
5676,40.06732631578947
5678,14.544534482758621
5684,6.700081081081081
5687,10.612383561643835
5692,27.367172413793103
5696,36.32465666666667
5698,9.711454545454545
5702,9.120493150684931
5707,24.57598625
5709,18.7165
5711,19.58736842105263
5714,20.745546666666666
5715,24.502930379746836
5718,21.249432835820894
5720,5.5965291666666666
5722,29.550779569892473
5726,21.057916666666667
5727,14.498912857142857
5728,5.807587301587302
5729,38.12966315789474
5730,3.842923076923077
5733,14.908923076923077
5736,9.687
5739,20.305396825396826
5740,15.355571428571428
5743,21.789515463917525
5744,16.83188732394366
5747,12.418760869565217
5748,17.38180882352941
5752,2.6232876712328768
5753,18.5505
5754,12.443174603174603
5757,15.664116666666667
5759,19.05974705882353
5762,25.49975
